combo,partner_crime,child_crime,stranger_crime,burglary_home_stranger,property_rel,victim_male,victim_female,victim_unknown_sex,offender_male,offender_female,offender_unknown_sex,victim_minor,victim_adult,offender_minor,offender_adult,property_crime,person_crime,society_crime
MARION-OH-2020-8,2,14,11,0,NA,57,38,1,56,22,74,12,83,12,83,113,23,16
MARION-OH-2020-9,7,17,5,0,NA,31,25,2,22,17,48,8,48,8,48,53,24,10
MARION-OR-2020-1,43,52,70,0,NA,283,199,0,319,101,37,24,444,24,444,506,108,108
MARION-OR-2020-10,31,24,35,0,NA,267,171,3,252,70,25,18,415,18,415,509,65,83
MARION-OR-2020-11,45,44,57,1,NA,205,139,2,254,73,3,16,315,16,315,396,90,91
MARION-OR-2020-12,25,33,44,0,NA,147,118,0,178,42,8,12,246,12,246,306,78,68
MARION-OR-2020-2,60,62,72,0,NA,269,180,3,337,106,6,25,405,25,405,466,120,97
MARION-OR-2020-3,57,77,67,0,NA,255,227,5,364,121,18,39,431,39,431,497,125,156
MARION-OR-2020-4,55,48,49,0,NA,251,167,4,347,80,30,9,396,9,396,493,78,134
MARION-OR-2020-5,40,52,55,0,NA,291,164,5,314,106,12,21,424,21,424,479,118,132
MARION-OR-2020-6,71,98,68,0,NA,253,256,0,314,83,12,48,453,48,453,478,160,102
MARION-OR-2020-7,53,62,63,0,NA,237,241,0,259,75,17,15,457,15,457,489,112,84
MARION-OR-2020-8,48,52,98,0,NA,256,221,0,281,69,20,27,435,27,435,492,146,71
MARION-OR-2020-9,49,40,47,0,NA,224,179,3,249,62,9,20,378,20,378,393,92,99
MARION-SC-2020-1,32,32,53,0,NA,110,112,3,134,42,111,13,209,13,209,186,78,23
MARION-SC-2020-10,46,41,71,0,NA,131,107,5,167,49,81,14,215,14,215,152,118,27
MARION-SC-2020-11,56,50,57,0,NA,118,102,3,109,35,116,9,205,9,205,141,93,26
MARION-SC-2020-12,43,39,51,0,NA,83,102,1,95,36,88,6,175,6,175,126,82,11
MARION-SC-2020-2,25,20,38,0,NA,82,83,1,89,33,115,11,149,11,149,157,61,19
MARION-SC-2020-3,26,23,40,0,NA,76,105,0,89,53,88,14,165,14,165,148,68,14
MARION-SC-2020-4,31,34,42,0,NA,94,99,2,123,24,107,8,174,8,174,155,61,38
MARION-SC-2020-5,32,46,47,0,NA,94,120,2,150,63,91,20,191,20,191,146,88,70
MARION-SC-2020-6,26,17,30,0,NA,75,65,0,72,32,84,3,134,3,134,111,51,26
MARION-SC-2020-7,54,43,62,0,NA,117,100,2,100,55,104,13,196,13,196,152,89,18
MARION-SC-2020-8,111,109,106,0,NA,133,168,11,190,121,98,5,289,5,289,192,148,69
MARION-SC-2020-9,81,69,90,0,NA,110,130,3,143,48,113,38,200,38,200,134,124,46
MARION-TN-2020-1,15,20,20,0,NA,35,27,1,61,22,19,3,60,3,60,36,36,30
MARION-TN-2020-10,39,42,43,0,NA,70,37,3,103,50,23,5,104,5,104,67,70,39
MARION-TN-2020-11,11,14,20,0,NA,49,46,7,72,44,21,26,71,26,71,77,39,21
MARION-TN-2020-12,12,13,12,0,NA,20,24,8,51,13,13,1,42,1,42,43,19,15
MARION-TN-2020-2,17,27,33,0,NA,45,45,3,96,35,16,3,86,3,86,60,50,37
MARION-TN-2020-3,12,13,7,0,NA,26,27,1,42,27,19,1,53,1,53,44,22,22
MARION-TN-2020-4,18,17,23,0,NA,38,45,0,55,23,17,6,77,6,77,49,35,11
MARION-TN-2020-5,18,28,22,0,NA,35,45,1,57,17,19,2,78,2,78,40,43,10
MARION-TN-2020-6,10,20,10,0,NA,31,33,2,44,12,31,3,63,3,63,42,29,16
MARION-TN-2020-7,18,31,18,0,NA,65,56,6,67,38,47,2,123,2,123,87,47,18
MARION-TN-2020-8,29,35,18,0,NA,59,54,6,66,44,47,4,107,4,107,86,46,25
MARION-TN-2020-9,9,16,8,0,NA,43,23,4,64,22,30,4,61,4,61,66,26,24
MARION-WV-2020-1,12,10,12,0,NA,47,26,12,99,36,21,3,70,3,70,98,26,44
MARION-WV-2020-10,8,11,11,0,NA,36,26,2,86,37,15,3,59,3,59,87,16,37
MARION-WV-2020-11,14,15,21,0,NA,53,38,4,86,43,24,6,86,6,86,103,28,32
MARION-WV-2020-12,28,21,31,0,NA,85,56,3,159,61,13,13,130,13,130,155,52,40
MARION-WV-2020-2,18,11,22,0,NA,43,43,1,112,54,8,4,83,4,83,101,37,61
MARION-WV-2020-3,31,22,31,0,NA,41,50,0,95,37,10,17,74,17,74,64,48,45
MARION-WV-2020-4,26,16,27,0,NA,39,40,0,77,41,1,7,70,7,70,46,44,38
MARION-WV-2020-5,17,18,37,0,NA,106,75,9,134,78,27,17,165,17,165,136,67,61
MARION-WV-2020-6,19,17,18,0,NA,51,48,5,113,46,19,4,92,4,92,93,35,69
MARION-WV-2020-7,27,15,22,0,NA,60,62,1,103,49,32,11,109,11,109,116,41,41
MARION-WV-2020-8,23,15,22,0,NA,79,46,3,160,79,16,10,114,10,114,136,42,94
MARION-WV-2020-9,30,24,27,0,NA,56,53,3,151,55,1,5,104,5,104,108,39,71
MARLBORO-SC-2020-1,25,30,27,0,NA,91,80,0,107,45,60,8,158,8,158,117,73,22
MARLBORO-SC-2020-10,31,34,27,0,NA,47,57,0,71,23,53,11,91,11,91,90,39,18
MARLBORO-SC-2020-11,46,60,53,0,NA,103,108,1,148,29,63,10,195,10,195,135,89,16
MARLBORO-SC-2020-12,37,38,35,0,NA,70,70,2,71,34,64,7,131,7,131,104,58,7
MARLBORO-SC-2020-2,26,25,35,0,NA,57,48,0,97,38,30,7,97,7,97,93,49,23
MARLBORO-SC-2020-3,36,44,54,0,NA,104,99,1,120,50,59,15,184,15,184,126,90,13
MARLBORO-SC-2020-4,29,35,40,0,NA,75,78,1,90,28,58,16,126,16,126,105,62,9
MARLBORO-SC-2020-5,43,55,63,0,NA,82,97,1,115,39,59,13,161,13,161,102,90,21
MARLBORO-SC-2020-6,77,76,117,0,NA,137,194,3,218,143,61,19,305,19,305,170,176,76
MARLBORO-SC-2020-7,32,36,42,0,NA,92,70,0,109,57,41,8,151,8,151,117,60,30
MARLBORO-SC-2020-8,43,47,43,0,NA,86,86,1,112,24,72,7,164,7,164,112,75,21
MARLBORO-SC-2020-9,50,44,38,0,NA,69,52,1,73,40,34,6,111,6,111,69,65,13
MARQUETTE-MI-2020-1,53,50,61,6,NA,107,86,2,183,77,23,13,159,13,159,137,93,71
MARQUETTE-MI-2020-10,33,32,89,0,NA,91,79,2,187,71,41,10,160,10,160,102,111,111
MARQUETTE-MI-2020-11,25,21,41,0,NA,53,62,0,98,39,35,3,112,3,112,84,65,37
MARQUETTE-MI-2020-12,35,36,65,0,NA,72,69,2,122,74,28,15,128,15,128,95,82,63
MARQUETTE-MI-2020-2,55,48,77,0,NA,63,68,2,129,58,15,12,119,12,119,59,99,60
MARQUETTE-MI-2020-3,40,37,58,0,NA,67,64,0,170,85,31,5,126,5,126,95,77,129
MARQUETTE-MI-2020-4,30,28,45,0,NA,49,54,0,118,41,19,2,101,2,101,91,59,43
MARQUETTE-MI-2020-5,41,31,78,0,NA,66,105,0,138,83,26,9,161,9,161,103,102,77
MARQUETTE-MI-2020-6,47,40,78,0,NA,88,92,0,191,100,24,10,170,10,170,140,93,119
MARQUETTE-MI-2020-7,38,32,79,0,NA,90,89,0,157,72,21,7,171,7,171,108,112,72
MARQUETTE-MI-2020-8,77,72,133,0,NA,130,98,0,240,86,35,16,212,16,212,113,167,122
MARQUETTE-MI-2020-9,26,35,62,0,NA,76,70,2,121,74,27,14,134,14,134,91,88,71
MARQUETTE-WI-2020-1,3,1,3,0,NA,6,16,0,27,19,0,2,20,2,20,20,9,28
MARQUETTE-WI-2020-10,11,14,10,0,NA,15,15,0,31,7,0,10,19,10,19,18,15,21
MARQUETTE-WI-2020-11,1,0,1,0,NA,21,3,0,28,9,0,0,23,0,23,23,2,26
MARQUETTE-WI-2020-12,0,1,1,0,NA,5,4,0,22,8,0,0,8,0,8,10,2,29
MARQUETTE-WI-2020-2,3,1,1,0,NA,6,6,0,21,8,0,0,12,0,12,11,4,26
MARQUETTE-WI-2020-3,2,2,4,0,NA,13,9,0,34,6,0,2,19,2,19,19,6,21
MARQUETTE-WI-2020-4,3,0,1,0,NA,4,10,0,9,3,0,0,14,0,14,11,4,2
MARQUETTE-WI-2020-5,3,4,3,0,NA,8,13,0,21,13,0,2,17,2,17,16,7,24
MARQUETTE-WI-2020-6,3,2,2,0,NA,16,14,0,22,9,0,1,28,1,28,27,6,23
MARQUETTE-WI-2020-7,0,0,1,0,NA,5,9,0,11,11,0,1,13,1,13,19,1,18
MARQUETTE-WI-2020-8,4,3,1,0,NA,13,14,0,25,5,0,2,23,2,23,20,9,20
MARQUETTE-WI-2020-9,1,2,5,0,NA,6,12,0,14,14,0,1,17,1,17,17,5,20
MARSHALL-IA-2020-1,18,19,19,0,NA,40,50,0,95,26,0,6,84,6,84,85,36,48
MARSHALL-IA-2020-10,29,33,30,0,NA,72,67,0,82,24,0,5,134,5,134,129,46,34
MARSHALL-IA-2020-11,15,14,19,0,NA,51,45,0,49,10,0,3,93,3,93,85,27,19
MARSHALL-IA-2020-12,16,28,19,0,NA,55,50,0,63,26,0,4,101,4,101,82,40,35
MARSHALL-IA-2020-2,20,30,23,0,NA,45,67,0,86,45,0,10,101,10,101,97,43,45
MARSHALL-IA-2020-3,23,31,31,0,NA,44,45,0,61,26,0,7,81,7,81,65,47,33
MARSHALL-IA-2020-4,6,5,13,0,NA,42,37,0,66,16,0,3,76,3,76,71,23,42
MARSHALL-IA-2020-5,18,21,32,0,NA,55,37,0,66,33,0,7,85,7,85,90,41,33
MARSHALL-IA-2020-6,40,44,57,0,NA,83,65,0,111,27,0,8,140,8,140,106,84,27
MARSHALL-IA-2020-7,27,23,33,0,NA,59,68,0,88,30,0,14,113,14,113,86,49,41
MARSHALL-IA-2020-8,27,31,32,0,NA,86,73,0,75,33,0,8,151,8,151,138,45,29
MARSHALL-IA-2020-9,29,36,31,0,NA,53,57,1,75,29,0,8,103,8,103,101,50,28
MARSHALL-KS-2020-1,3,3,0,0,NA,6,7,0,17,9,1,3,10,3,10,10,8,12
MARSHALL-KS-2020-10,6,13,8,0,NA,13,26,0,26,3,0,2,37,2,37,29,17,8
MARSHALL-KS-2020-11,1,1,3,0,NA,6,6,0,7,4,2,3,9,3,9,10,3,6
MARSHALL-KS-2020-12,0,1,2,0,NA,6,15,0,8,19,2,0,21,0,21,18,5,18
MARSHALL-KS-2020-2,0,0,1,0,NA,5,2,0,3,4,0,0,6,0,6,10,1,2
MARSHALL-KS-2020-3,3,2,0,0,NA,7,6,0,16,2,0,3,10,3,10,14,5,4
MARSHALL-KS-2020-4,5,7,8,0,NA,19,11,0,32,9,1,2,28,2,28,17,20,10
MARSHALL-KS-2020-5,7,6,4,0,NA,6,9,0,16,5,1,6,9,6,9,12,7,9
MARSHALL-KS-2020-6,6,6,6,0,NA,8,10,0,14,12,0,1,17,1,17,8,11,12
MARSHALL-KS-2020-7,2,2,2,0,NA,10,14,0,18,13,1,0,24,0,24,13,11,12
MARSHALL-KS-2020-8,1,6,0,0,NA,16,11,0,26,8,1,0,27,0,27,22,11,10
MARSHALL-KS-2020-9,3,2,1,0,NA,21,13,0,33,9,3,3,30,3,30,32,4,20
MARSHALL-KY-2020-1,18,22,17,6,NA,36,52,0,120,43,0,1,70,1,70,54,39,81
MARSHALL-KY-2020-10,16,28,22,0,NA,81,33,6,128,34,0,9,93,9,93,66,55,79
MARSHALL-KY-2020-11,10,26,15,2,NA,64,30,0,89,46,0,24,64,24,64,50,41,70
MARSHALL-KY-2020-12,8,6,3,4,NA,36,30,0,74,30,0,3,61,3,61,86,18,41
MARSHALL-KY-2020-2,7,17,8,0,NA,35,34,0,82,19,0,5,62,5,62,74,22,25
MARSHALL-KY-2020-3,10,13,18,8,NA,39,37,2,85,22,0,4,64,4,64,57,25,43
MARSHALL-KY-2020-4,5,15,5,0,NA,38,30,0,58,35,0,9,59,9,59,61,22,38
MARSHALL-KY-2020-5,13,22,14,0,NA,56,46,0,95,59,0,18,84,18,84,76,41,69
MARSHALL-KY-2020-6,13,11,12,0,NA,32,37,0,96,12,0,8,60,8,60,53,25,48
MARSHALL-KY-2020-7,18,31,12,2,NA,62,67,0,116,37,0,17,108,17,108,95,51,48
MARSHALL-KY-2020-8,15,25,16,0,NA,56,46,0,111,43,0,11,86,11,86,77,36,75
MARSHALL-KY-2020-9,9,12,18,0,NA,45,62,3,113,39,0,6,94,6,94,98,35,45
MARSHALL-OK-2020-1,4,6,7,0,NA,28,20,4,38,15,15,1,51,1,51,47,17,12
MARSHALL-OK-2020-10,1,8,7,0,NA,42,19,5,34,15,32,4,62,4,62,59,15,7
MARSHALL-OK-2020-11,5,2,0,0,NA,17,8,5,26,10,19,1,29,1,29,30,9,16
MARSHALL-OK-2020-12,5,5,0,0,NA,17,23,2,35,24,16,2,40,2,40,50,13,13
MARSHALL-OK-2020-2,6,10,9,0,NA,14,14,4,33,15,5,3,29,3,29,24,21,11
MARSHALL-OK-2020-3,0,4,6,2,NA,25,22,2,26,15,11,2,47,2,47,51,12,1
MARSHALL-OK-2020-4,6,4,3,0,NA,23,11,2,24,4,22,2,34,2,34,44,9,5
MARSHALL-OK-2020-5,4,7,8,0,NA,23,15,1,32,12,14,2,37,2,37,39,13,14
MARSHALL-OK-2020-6,4,17,7,0,NA,42,44,5,36,21,40,1,90,1,90,81,27,7
MARSHALL-OK-2020-7,9,13,10,0,NA,37,24,3,41,21,22,2,62,2,62,47,21,16
MARSHALL-OK-2020-8,6,6,5,0,NA,26,26,5,39,15,29,4,53,4,53,56,13,14
MARSHALL-OK-2020-9,3,6,8,0,NA,17,20,8,22,5,25,2,43,2,43,36,16,2
MARSHALL-SD-2020-1,1,3,2,0,NA,4,3,0,7,0,0,1,5,1,5,6,4,0
MARSHALL-SD-2020-10,2,4,4,0,NA,11,6,0,6,0,0,0,17,0,17,11,6,0
MARSHALL-SD-2020-11,2,1,2,0,NA,10,4,0,3,1,0,2,12,2,12,11,3,0
MARSHALL-SD-2020-12,2,0,0,0,NA,2,3,0,4,1,0,0,5,0,5,2,3,2
MARSHALL-SD-2020-2,1,0,0,0,NA,1,2,0,1,0,0,0,3,0,3,2,1,0
MARSHALL-SD-2020-3,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
MARSHALL-SD-2020-4,0,0,0,0,NA,1,0,0,2,1,0,0,1,0,1,3,0,1
MARSHALL-SD-2020-5,1,0,0,0,NA,20,10,0,27,1,0,0,30,0,30,29,1,1
MARSHALL-SD-2020-6,0,0,0,0,NA,6,0,0,2,4,0,0,6,0,6,8,0,2
MARSHALL-SD-2020-7,2,1,1,0,NA,1,1,0,3,0,0,0,2,0,2,1,2,1
MARSHALL-SD-2020-8,2,3,2,0,NA,6,1,0,2,2,0,0,7,0,7,5,3,0
MARSHALL-SD-2020-9,0,3,0,0,NA,6,4,0,3,1,0,1,9,1,9,7,3,1
MARSHALL-TN-2020-1,14,17,10,0,NA,37,41,1,58,39,23,6,70,6,70,70,33,21
MARSHALL-TN-2020-10,16,18,18,0,NA,32,43,1,51,27,26,7,68,7,68,46,41,18
MARSHALL-TN-2020-11,20,19,19,0,NA,39,37,0,51,27,20,5,71,5,71,49,36,17
MARSHALL-TN-2020-12,29,20,31,0,NA,40,43,0,51,36,28,7,72,7,72,53,49,14
MARSHALL-TN-2020-2,20,19,74,0,NA,100,45,0,133,33,21,54,91,54,91,69,91,27
MARSHALL-TN-2020-3,29,21,17,0,NA,37,57,1,82,36,17,8,85,8,85,52,53,30
MARSHALL-TN-2020-4,17,15,20,0,NA,39,48,0,82,18,21,8,73,8,73,59,37,25
MARSHALL-TN-2020-5,20,12,12,0,NA,25,41,1,50,8,19,2,64,2,64,41,34,2
MARSHALL-TN-2020-6,21,17,11,0,NA,38,53,0,68,22,36,10,72,10,72,58,45,23
MARSHALL-TN-2020-7,20,18,18,0,NA,54,26,1,66,18,24,5,70,5,70,44,40,24
MARSHALL-TN-2020-8,36,27,26,0,NA,45,44,0,58,18,33,7,82,7,82,39,56,14
MARSHALL-TN-2020-9,22,10,30,0,NA,42,45,0,62,23,26,1,85,1,85,51,51,9
MARSHALL-WV-2020-1,59,48,59,0,NA,77,103,0,178,62,1,23,154,23,154,145,94,70
MARSHALL-WV-2020-10,47,50,50,0,NA,81,86,0,120,101,3,21,146,21,146,141,80,70
MARSHALL-WV-2020-11,42,40,37,1,NA,82,68,0,90,66,2,14,134,14,134,131,63,31
MARSHALL-WV-2020-12,89,84,94,0,NA,121,70,0,139,80,1,16,174,16,174,133,122,51
MARSHALL-WV-2020-2,44,49,56,0,NA,90,69,0,136,55,0,33,126,33,126,124,81,49
MARSHALL-WV-2020-3,32,31,48,0,NA,69,82,0,119,65,0,8,142,8,142,115,72,48
MARSHALL-WV-2020-4,42,38,43,0,NA,68,73,1,128,33,2,11,129,11,129,104,71,49
MARSHALL-WV-2020-5,47,46,52,0,NA,110,74,0,144,59,3,13,171,13,171,132,82,65
MARSHALL-WV-2020-6,71,63,59,0,NA,93,122,0,156,69,4,15,197,15,197,132,111,56
MARSHALL-WV-2020-7,61,59,56,0,NA,113,95,0,145,45,2,19,188,19,188,134,99,42
MARSHALL-WV-2020-8,73,68,95,0,NA,202,131,1,214,134,8,19,310,19,310,212,153,59
MARSHALL-WV-2020-9,62,64,57,0,NA,92,83,1,139,54,5,23,151,23,151,115,94,66
MARTIN-KY-2020-1,0,0,0,0,NA,0,4,0,13,8,0,0,4,0,4,5,0,16
MARTIN-KY-2020-10,0,1,0,0,NA,3,0,0,9,1,0,0,2,0,2,2,1,10
MARTIN-KY-2020-11,0,0,0,0,NA,1,1,0,1,1,0,0,1,0,1,2,0,1
MARTIN-KY-2020-12,0,0,0,0,NA,1,1,0,6,4,0,0,0,0,0,2,0,9
MARTIN-KY-2020-2,0,0,2,0,NA,2,0,0,13,3,0,0,2,0,2,2,2,12
MARTIN-KY-2020-3,0,0,0,0,NA,0,0,0,10,5,0,0,0,0,0,0,0,15
MARTIN-KY-2020-4,0,0,0,0,NA,0,0,0,2,0,0,0,0,0,0,0,0,2
MARTIN-KY-2020-5,2,2,2,0,NA,0,4,0,6,5,0,0,1,0,1,2,2,9
MARTIN-KY-2020-6,2,2,2,0,NA,6,1,0,3,3,0,0,4,0,4,6,2,1
MARTIN-KY-2020-7,0,0,0,0,NA,1,1,0,7,0,0,0,0,0,0,2,0,7
MARTIN-KY-2020-8,2,6,2,0,NA,10,0,0,23,10,0,0,9,0,9,11,6,21
MARTIN-KY-2020-9,0,0,0,0,NA,1,0,0,3,2,0,0,0,0,0,1,0,5
MARTIN-MN-2020-1,5,3,9,0,NA,27,16,0,41,15,0,7,36,7,36,45,15,15
MARTIN-MN-2020-10,8,11,7,0,NA,28,32,0,37,8,0,1,59,1,59,51,15,9
MARTIN-MN-2020-11,5,4,4,0,NA,15,21,1,26,8,0,0,37,0,37,35,11,14
MARTIN-MN-2020-12,6,2,9,0,NA,20,21,0,32,16,0,6,35,6,35,26,19,21
MARTIN-MN-2020-2,9,8,14,0,NA,21,14,0,46,11,0,3,32,3,32,31,17,19
MARTIN-MN-2020-3,11,11,11,0,NA,17,28,0,47,14,0,4,41,4,41,37,23,21
MARTIN-MN-2020-4,5,3,4,0,NA,19,18,0,41,9,0,3,34,3,34,35,13,13
MARTIN-MN-2020-5,7,9,9,0,NA,15,21,0,45,12,0,3,33,3,33,32,21,18
MARTIN-MN-2020-6,12,16,12,0,NA,28,30,0,51,13,0,2,56,2,56,37,27,26
MARTIN-MN-2020-7,24,22,21,0,NA,31,39,0,65,26,0,5,65,5,65,50,25,45
MARTIN-MN-2020-8,3,2,3,0,NA,32,16,0,41,11,0,1,47,1,47,51,8,19
MARTIN-MN-2020-9,14,16,18,0,NA,36,25,0,50,17,0,4,57,4,57,61,25,15
MARTINSVILLE CITY-VA-2020-1,11,4,9,0,NA,29,20,0,63,29,0,4,43,4,43,62,18,35
MARTINSVILLE CITY-VA-2020-10,15,4,10,0,NA,25,26,0,45,27,0,0,50,0,50,47,28,26
MARTINSVILLE CITY-VA-2020-11,12,5,6,0,NA,25,24,0,53,17,0,1,48,1,48,51,16,32
MARTINSVILLE CITY-VA-2020-12,6,3,6,0,NA,28,24,10,45,20,0,2,48,2,48,56,14,28
MARTINSVILLE CITY-VA-2020-2,13,4,7,0,NA,16,32,0,52,21,0,2,45,2,45,41,25,30
MARTINSVILLE CITY-VA-2020-3,9,3,4,0,NA,20,27,0,63,28,0,1,46,1,46,56,14,44
MARTINSVILLE CITY-VA-2020-4,16,11,29,0,NA,36,29,0,71,20,0,2,61,2,61,38,38,32
MARTINSVILLE CITY-VA-2020-5,12,8,10,0,NA,22,25,1,55,26,0,0,47,0,47,44,19,38
MARTINSVILLE CITY-VA-2020-6,15,13,20,0,NA,26,30,0,51,20,0,3,53,3,53,39,29,33
MARTINSVILLE CITY-VA-2020-7,13,9,13,0,NA,23,34,0,44,38,0,1,54,1,54,43,20,46
MARTINSVILLE CITY-VA-2020-8,27,9,16,0,NA,36,36,0,52,49,0,5,67,5,67,52,42,33
MARTINSVILLE CITY-VA-2020-9,14,2,7,0,NA,31,39,0,57,22,0,1,68,1,68,60,24,25
MASON-KY-2020-1,15,25,7,0,NA,25,44,1,75,18,0,2,66,2,66,49,29,34
MASON-KY-2020-10,22,32,15,5,NA,57,59,0,95,36,0,11,99,11,99,87,44,32
MASON-KY-2020-11,5,16,9,0,NA,52,35,1,76,26,0,7,80,7,80,81,23,39
MASON-KY-2020-12,2,10,1,0,NA,41,27,0,54,27,0,0,61,0,61,72,17,26
MASON-KY-2020-2,3,17,2,0,NA,45,43,0,69,33,0,0,87,0,87,73,22,49
MASON-KY-2020-3,6,9,7,0,NA,23,21,0,40,14,0,4,40,4,40,33,21,15
MASON-KY-2020-4,5,12,6,0,NA,28,37,0,49,19,1,6,58,6,58,49,25,15
MASON-KY-2020-5,18,17,16,7,NA,25,31,0,43,21,0,5,49,5,49,26,32,21
MASON-KY-2020-6,9,29,9,0,NA,63,46,0,87,36,0,35,72,35,72,69,43,40
MASON-KY-2020-7,16,29,12,0,NA,49,58,0,76,39,0,3,100,3,100,85,46,19
MASON-KY-2020-8,6,10,14,0,NA,55,44,0,104,35,0,12,85,12,85,89,33,49
MASON-KY-2020-9,7,30,5,2,NA,36,45,1,61,21,0,8,69,8,69,56,38,18
MASON-MI-2020-1,12,15,35,0,NA,34,44,0,39,33,11,13,62,13,62,44,49,2
MASON-MI-2020-10,17,14,28,0,NA,34,34,0,53,20,24,10,58,10,58,36,47,19
MASON-MI-2020-11,8,11,17,0,NA,25,43,1,60,11,15,1,66,1,66,53,30,7
MASON-MI-2020-12,13,7,15,0,NA,26,29,0,43,18,9,7,48,7,48,37,32,4
MASON-MI-2020-2,12,14,21,0,NA,35,30,3,47,25,5,17,49,17,49,46,35,7
MASON-MI-2020-3,17,21,23,0,NA,32,31,1,52,18,14,8,55,8,55,42,40,9
MASON-MI-2020-4,7,8,24,0,NA,39,29,0,54,19,18,2,66,2,66,62,33,2
MASON-MI-2020-5,14,20,16,0,NA,22,34,0,56,15,12,7,49,7,49,46,31,14
MASON-MI-2020-6,18,18,30,0,NA,60,45,0,83,18,18,11,93,11,93,97,37,3
MASON-MI-2020-7,24,22,32,0,NA,53,49,0,73,23,21,10,92,10,92,60,53,16
MASON-MI-2020-8,10,16,27,0,NA,41,32,0,57,18,16,8,65,8,65,43,37,20
MASON-MI-2020-9,18,22,31,0,NA,39,44,0,57,28,16,6,77,6,77,39,49,17
MASON-WA-2020-1,34,25,26,0,NA,98,98,1,124,38,0,12,176,12,176,203,47,39
MASON-WA-2020-10,31,19,27,0,NA,102,96,1,107,46,0,10,179,10,179,206,52,38
MASON-WA-2020-11,23,18,29,0,NA,103,97,0,79,36,1,15,180,15,180,195,49,21
MASON-WA-2020-12,25,17,21,0,NA,72,80,0,72,17,0,7,142,7,142,135,34,26
MASON-WA-2020-2,21,15,23,1,NA,97,90,1,82,52,1,9,170,9,170,187,42,29
MASON-WA-2020-3,18,12,19,0,NA,106,72,0,93,51,0,10,146,10,146,189,33,38
MASON-WA-2020-4,22,17,31,4,NA,90,97,0,126,40,0,12,169,12,169,196,46,49
MASON-WA-2020-5,25,17,24,0,NA,168,154,2,126,51,1,15,276,15,276,330,42,50
MASON-WA-2020-6,28,27,26,0,NA,109,85,0,87,30,0,16,167,16,167,177,46,25
MASON-WA-2020-7,54,46,46,6,NA,148,114,0,161,43,0,28,226,28,226,226,77,58
MASON-WA-2020-8,29,14,29,0,NA,112,103,1,156,46,0,12,182,12,182,197,56,72
MASON-WA-2020-9,18,11,20,1,NA,88,75,0,87,54,0,2,153,2,153,179,36,36
MASON-WV-2020-1,2,1,2,0,NA,10,11,0,17,11,7,1,17,1,17,25,4,13
MASON-WV-2020-10,6,3,5,0,NA,20,18,2,26,10,1,1,38,1,38,32,16,10
MASON-WV-2020-11,8,7,10,0,NA,26,12,4,28,9,1,2,35,2,35,32,14,10
MASON-WV-2020-12,6,9,4,0,NA,14,15,2,23,3,1,1,28,1,28,20,14,6
MASON-WV-2020-2,9,12,15,0,NA,19,13,1,29,13,5,9,15,9,15,18,19,14
MASON-WV-2020-3,3,4,3,0,NA,6,5,0,12,2,3,0,10,0,10,6,6,6
MASON-WV-2020-4,1,0,4,0,NA,8,15,0,22,6,3,3,17,3,17,19,6,10
MASON-WV-2020-5,0,0,0,0,NA,2,7,0,14,6,0,0,9,0,9,7,2,13
MASON-WV-2020-6,3,3,13,0,NA,10,17,0,22,12,2,1,20,1,20,12,17,9
MASON-WV-2020-7,8,6,7,0,NA,21,19,3,24,4,2,3,38,3,38,29,15,2
MASON-WV-2020-8,7,4,5,0,NA,12,12,3,21,9,3,2,24,2,24,20,10,13
MASON-WV-2020-9,0,0,0,0,NA,1,3,0,6,4,0,0,4,0,4,5,0,6
MATAGORDA-TX-2020-1,25,16,29,0,NA,64,95,2,107,60,41,13,146,13,146,119,63,29
MATAGORDA-TX-2020-10,35,29,62,0,NA,98,109,13,150,81,54,11,194,11,194,134,106,49
MATAGORDA-TX-2020-11,30,32,36,0,NA,79,94,4,147,40,56,11,156,11,156,130,73,43
MATAGORDA-TX-2020-12,33,28,42,0,NA,77,128,0,159,72,54,7,186,7,186,131,94,65
MATAGORDA-TX-2020-2,21,13,25,0,NA,97,84,0,135,42,72,3,170,3,170,169,57,25
MATAGORDA-TX-2020-3,17,17,39,0,NA,84,82,1,106,74,46,12,150,12,150,139,61,26
MATAGORDA-TX-2020-4,23,20,40,0,NA,59,110,0,118,45,49,7,159,7,159,138,65,9
MATAGORDA-TX-2020-5,29,31,51,0,NA,75,101,0,163,52,34,17,159,17,159,128,95,39
MATAGORDA-TX-2020-6,29,40,40,0,NA,109,100,9,187,38,64,24,179,24,179,169,76,45
MATAGORDA-TX-2020-7,26,21,34,0,NA,88,107,0,113,66,81,2,190,2,190,149,71,40
MATAGORDA-TX-2020-8,35,37,40,0,NA,88,89,1,135,54,65,6,167,6,167,131,77,52
MATAGORDA-TX-2020-9,32,22,28,0,NA,66,78,0,109,34,44,6,135,6,135,101,59,28
MATHEWS-VA-2020-1,5,6,7,0,NA,9,7,0,16,3,0,1,14,1,14,8,10,7
MATHEWS-VA-2020-10,0,0,1,0,NA,4,3,0,3,2,0,0,7,0,7,10,1,1
MATHEWS-VA-2020-11,1,1,1,0,NA,6,5,0,8,2,0,0,8,0,8,10,3,2
MATHEWS-VA-2020-12,0,0,0,0,NA,4,2,0,3,1,0,1,5,1,5,7,0,2
MATHEWS-VA-2020-2,3,2,3,0,NA,9,13,0,14,2,0,3,17,3,17,14,9,4
